sport_name,team_names,date,moneyline_odds,both_score_odds,double_chance_odds,handicap_odds,dnb_odds,total_odds
BASKET,Cukurova Basketbol (V) - Besiktas Cola Turka (V),2023-03-24 16:00:00,,"Cukurova Basketbol (V) - Besiktas Cola Turka (V) Cukurova Basketbol (V)  1.06
24.00
Cukurova Basketbol (V) - Besiktas Cola Turka (V) {'ID': 33115, 'name': 'Besiktas Cola Turka (V)', 'betradarID': 126004, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 8.00",,,,
BASKET,Cukurova Basketbol (V) - Besiktas Cola Turka (V),2023-03-24 16:00:00,,"Cukurova Basketbol (V) - Besiktas Cola Turka (V) Cukurova Basketbol (V)  1.06
24.00
Cukurova Basketbol (V) - Besiktas Cola Turka (V) {'ID': 33115, 'name': 'Besiktas Cola Turka (V)', 'betradarID': 126004, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 8.00",,,,
BASKET,Cluj-Napoca - BC Timisoara,2023-03-24 16:15:00,,"Cluj-Napoca - BC Timisoara Cluj 1.01
27.00
Cluj-Napoca - BC Timisoara {'ID': 1843, 'name': 'BC Timisoara', 'betradarID': 75265, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 11.00",,,,
BASKET,Cluj-Napoca - BC Timisoara,2023-03-24 16:15:00,,"Cluj-Napoca - BC Timisoara Cluj 1.01
27.00
Cluj-Napoca - BC Timisoara {'ID': 1843, 'name': 'BC Timisoara', 'betradarID': 75265, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 11.00",,,,
BASKET,Legia Warszawa - Wikana Start Lublin,2023-03-24 17:30:00,,"Legia Warszawa - Wikana Start Lublin Legia Warszawa  1.24
19.00
Legia Warszawa - Wikana Start Lublin {'ID': 18872, 'name': 'Wikana Start Lublin', 'betradarID': 173652, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.50",,,,
BASKET,Legia Warszawa - Wikana Start Lublin,2023-03-24 17:30:00,,"Legia Warszawa - Wikana Start Lublin Legia Warszawa  1.24
19.00
Legia Warszawa - Wikana Start Lublin {'ID': 18872, 'name': 'Wikana Start Lublin', 'betradarID': 173652, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.50",,,,
BASKET,BC Unikol Kolin - BK Opava,2023-03-24 17:45:00,,"BC Unikol Kolin - BK Opava BC Unikol Kolin  1.66
14.00
BC Unikol Kolin - BK Opava {'ID': 2074, 'name': 'BK Opava', 'betradarID': 23894, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.50",,,,
BASKET,BC Unikol Kolin - BK Opava,2023-03-24 17:45:00,,"BC Unikol Kolin - BK Opava BC Unikol Kolin  1.66
14.00
BC Unikol Kolin - BK Opava {'ID': 2074, 'name': 'BK Opava', 'betradarID': 23894, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.50",,,,
BASKET,KK Zadar - KK Igokea,2023-03-24 18:00:00,,"KK Zadar - KK Igokea KK Zadar  1.48
15.00
KK Zadar - KK Igokea {'ID': 10039, 'name': 'KK Igokea', 'betradarID': 44467, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.95",,,,
BASKET,KK Zadar - KK Igokea,2023-03-24 18:00:00,,"KK Zadar - KK Igokea KK Zadar  1.48
15.00
KK Zadar - KK Igokea {'ID': 10039, 'name': 'KK Igokea', 'betradarID': 44467, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.95",,,,
BASKET,Kte-Duna Aszfalt - Soproni Sordogok,2023-03-24 18:00:00,,"Kte-Duna Aszfalt - Soproni Sordogok Kte 2.06
13.00
Kte-Duna Aszfalt - Soproni Sordogok {'ID': 29018, 'name': 'Soproni Sordogok', 'betradarID': 155246, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.94",,,,
BASKET,Kte-Duna Aszfalt - Soproni Sordogok,2023-03-24 18:00:00,,"Kte-Duna Aszfalt - Soproni Sordogok Kte 2.06
13.00
Kte-Duna Aszfalt - Soproni Sordogok {'ID': 29018, 'name': 'Soproni Sordogok', 'betradarID': 155246, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.94",,,,
BASKET,Vojvodina Srbija Gas Novi Sad - KK Dynamic BG,2023-03-24 18:00:00,,"Vojvodina Srbija Gas Novi Sad - KK Dynamic BG Vojvodina Srbija Gas Novi Sad  1.32
16.00
Vojvodina Srbija Gas Novi Sad - KK Dynamic BG {'ID': 45463, 'name': 'KK Dynamic BG', 'betradarID': 285909, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.50",,,,
BASKET,Vojvodina Srbija Gas Novi Sad - KK Dynamic BG,2023-03-24 18:00:00,,"Vojvodina Srbija Gas Novi Sad - KK Dynamic BG Vojvodina Srbija Gas Novi Sad  1.32
16.00
Vojvodina Srbija Gas Novi Sad - KK Dynamic BG {'ID': 45463, 'name': 'KK Dynamic BG', 'betradarID': 285909, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.50",,,,
BASKET,TU/Rock - BK Ventspils,2023-03-24 18:00:00,,"TU/Rock - BK Ventspils TU/Rock  2.06
13.00
TU/Rock - BK Ventspils {'ID': 1853, 'name': 'BK Ventspils', 'betradarID': 6675, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.93",,,,
BASKET,TU/Rock - BK Ventspils,2023-03-24 18:00:00,,"TU/Rock - BK Ventspils TU/Rock  2.06
13.00
TU/Rock - BK Ventspils {'ID': 1853, 'name': 'BK Ventspils', 'betradarID': 6675, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.93",,,,
BASKET,BC Kalev/Cramo - BK Ogre IF,2023-03-24 18:00:00,,"BC Kalev/Cramo - BK Ogre IF BC Kalev/Cramo  1.13
23.00
BC Kalev/Cramo - BK Ogre IF {'ID': 28048, 'name': 'BK Ogre IF', 'betradarID': 227062, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.80",,,,
BASKET,BC Kalev/Cramo - BK Ogre IF,2023-03-24 18:00:00,,"BC Kalev/Cramo - BK Ogre IF BC Kalev/Cramo  1.13
23.00
BC Kalev/Cramo - BK Ogre IF {'ID': 28048, 'name': 'BK Ogre IF', 'betradarID': 227062, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.80",,,,
BASKET,Medi Bayreuth - EWE Baskets Oldenburg,2023-03-24 18:30:00,,"Medi Bayreuth - EWE Baskets Oldenburg Medi Bayreuth  3.65
17.00
Medi Bayreuth - EWE Baskets Oldenburg {'ID': 878, 'name': 'EWE Baskets Oldenburg', 'betradarID': 3518, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.34",,,,
BASKET,Medi Bayreuth - EWE Baskets Oldenburg,2023-03-24 18:30:00,,"Medi Bayreuth - EWE Baskets Oldenburg Medi Bayreuth  3.65
17.00
Medi Bayreuth - EWE Baskets Oldenburg {'ID': 878, 'name': 'EWE Baskets Oldenburg', 'betradarID': 3518, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.34",,,,
BASKET,VEF Riga - Tyco Rapla,2023-03-24 18:30:00,,"VEF Riga - Tyco Rapla VEF Riga  1.13
23.00
VEF Riga - Tyco Rapla {'ID': 10113, 'name': 'Tyco Rapla', 'betradarID': 58775, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.80",,,,
BASKET,VEF Riga - Tyco Rapla,2023-03-24 18:30:00,,"VEF Riga - Tyco Rapla VEF Riga  1.13
23.00
VEF Riga - Tyco Rapla {'ID': 10113, 'name': 'Tyco Rapla', 'betradarID': 58775, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.80",,,,
BASKET,Fenerbahce  - BC Zalgiris Kaunas,2023-03-24 18:45:00,,"Fenerbahce  - BC Zalgiris Kaunas Fenerbahce   1.25
19.00
Fenerbahce  - BC Zalgiris Kaunas {'ID': 1755, 'name': 'BC Zalgiris Kaunas', 'betradarID': 6662, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.50",,,,
BASKET,Fenerbahce  - BC Zalgiris Kaunas,2023-03-24 18:45:00,,"Fenerbahce  - BC Zalgiris Kaunas Fenerbahce   1.25
19.00
Fenerbahce  - BC Zalgiris Kaunas {'ID': 1755, 'name': 'BC Zalgiris Kaunas', 'betradarID': 6662, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.50",,,,
BASKET,AS Monaco - Valencia Basket,2023-03-24 19:00:00,,"AS Monaco - Valencia Basket AS Monaco  1.33
17.00
AS Monaco - Valencia Basket {'ID': 2928, 'name': 'Valencia Basket', 'betradarID': 3545, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.70",,,,
BASKET,AS Monaco - Valencia Basket,2023-03-24 19:00:00,,"AS Monaco - Valencia Basket AS Monaco  1.33
17.00
AS Monaco - Valencia Basket {'ID': 2928, 'name': 'Valencia Basket', 'betradarID': 3545, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.70",,,,
BASKET,Virtus Bologna - Real Madrid,2023-03-24 19:00:00,,"Virtus Bologna - Real Madrid Virtus Bologna  2.70
14.00
Virtus Bologna - Real Madrid {'ID': 1754, 'name': 'Real Madrid', 'betradarID': 3540, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.56",,,,
BASKET,Virtus Bologna - Real Madrid,2023-03-24 19:00:00,,"Virtus Bologna - Real Madrid Virtus Bologna  2.70
14.00
Virtus Bologna - Real Madrid {'ID': 1754, 'name': 'Real Madrid', 'betradarID': 3540, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.56",,,,
BASKET,Budapesti Honved SE - Factum Sport Debrecen,2023-03-24 19:00:00,,"Budapesti Honved SE - Factum Sport Debrecen Budapesti Honved SE  3.20
16.00
Budapesti Honved SE - Factum Sport Debrecen {'ID': 71341, 'name': 'Factum Sport Debrecen', 'betradarID': 34967, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.42",,,,
BASKET,Budapesti Honved SE - Factum Sport Debrecen,2023-03-24 19:00:00,,"Budapesti Honved SE - Factum Sport Debrecen Budapesti Honved SE  3.20
16.00
Budapesti Honved SE - Factum Sport Debrecen {'ID': 71341, 'name': 'Factum Sport Debrecen', 'betradarID': 34967, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.42",,,,
BASKET,BCM Orli Prostejov - BA Lynx Liberec,2023-03-24 19:00:00,,"BCM Orli Prostejov - BA Lynx Liberec BCM Orli Prostejov  6.00
22.00
BCM Orli Prostejov - BA Lynx Liberec {'ID': 292216, 'name': 'BA Lynx Liberec', 'betradarID': 924405, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.15",,,,
BASKET,BCM Orli Prostejov - BA Lynx Liberec,2023-03-24 19:00:00,,"BCM Orli Prostejov - BA Lynx Liberec BCM Orli Prostejov  6.00
22.00
BCM Orli Prostejov - BA Lynx Liberec {'ID': 292216, 'name': 'BA Lynx Liberec', 'betradarID': 924405, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.15",,,,
BASKET,Holbaek-Stenhus - Ebaa,2023-03-24 19:00:00,,"Holbaek-Stenhus - Ebaa Holbaek 6.20
22.00
Holbaek-Stenhus - Ebaa {'ID': 121746, 'name': 'Ebaa', 'betradarID': 498478, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.14",,,,
BASKET,Holbaek-Stenhus - Ebaa,2023-03-24 19:00:00,,"Holbaek-Stenhus - Ebaa Holbaek 6.20
22.00
Holbaek-Stenhus - Ebaa {'ID': 121746, 'name': 'Ebaa', 'betradarID': 498478, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.14",,,,
BASKET,Zlatorog Lasko - KD Ilirija,2023-03-24 19:00:00,,"Zlatorog Lasko - KD Ilirija Zlatorog Lasko  2.06
13.00
Zlatorog Lasko - KD Ilirija {'ID': 69557, 'name': 'KD Ilirija', 'betradarID': 286117, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.93",,,,
BASKET,Zlatorog Lasko - KD Ilirija,2023-03-24 19:00:00,,"Zlatorog Lasko - KD Ilirija Zlatorog Lasko  2.06
13.00
Zlatorog Lasko - KD Ilirija {'ID': 69557, 'name': 'KD Ilirija', 'betradarID': 286117, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.93",,,,
BASKET,Kk Dubrava Zagreb - KK Split CO,2023-03-24 19:00:00,,"Kk Dubrava Zagreb - KK Split CO Kk Dubrava Zagreb  6.20
22.00
Kk Dubrava Zagreb - KK Split CO {'ID': 33369, 'name': 'KK Split CO', 'betradarID': 6646, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.15",,,,
BASKET,Kk Dubrava Zagreb - KK Split CO,2023-03-24 19:00:00,,"Kk Dubrava Zagreb - KK Split CO Kk Dubrava Zagreb  6.20
22.00
Kk Dubrava Zagreb - KK Split CO {'ID': 33369, 'name': 'KK Split CO', 'betradarID': 6646, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.15",,,,
BASKET,Sokol Pisek - BK Loko Interconex Plzen,2023-03-24 19:00:00,,"Sokol Pisek - BK Loko Interconex Plzen Sokol Pisek  1.00
35.00
Sokol Pisek - BK Loko Interconex Plzen {'ID': 140413, 'name': 'BK Loko Interconex Plzen', 'betradarID': 44458, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 19.00",,,,
BASKET,Sokol Pisek - BK Loko Interconex Plzen,2023-03-24 19:00:00,,"Sokol Pisek - BK Loko Interconex Plzen Sokol Pisek  1.00
35.00
Sokol Pisek - BK Loko Interconex Plzen {'ID': 140413, 'name': 'BK Loko Interconex Plzen', 'betradarID': 44458, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 19.00",,,,
BASKET,BK Lions Jindrichuv Hradec - Slavoj BK Litomerice,2023-03-24 19:00:00,,"BK Lions Jindrichuv Hradec - Slavoj BK Litomerice BK Lions Jindrichuv Hradec  1.13
23.00
BK Lions Jindrichuv Hradec - Slavoj BK Litomerice {'ID': 91947, 'name': 'Slavoj BK Litomerice', 'betradarID': 122210, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.60",,,,
BASKET,BK Lions Jindrichuv Hradec - Slavoj BK Litomerice,2023-03-24 19:00:00,,"BK Lions Jindrichuv Hradec - Slavoj BK Litomerice BK Lions Jindrichuv Hradec  1.13
23.00
BK Lions Jindrichuv Hradec - Slavoj BK Litomerice {'ID': 91947, 'name': 'Slavoj BK Litomerice', 'betradarID': 122210, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 6.60",,,,
BASKET,KFUM Umea - LF Basket,2023-03-24 19:04:00,,"KFUM Umea - LF Basket KFUM Umea  1.53
14.00
KFUM Umea - LF Basket {'ID': 9071, 'name': 'LF Basket', 'betradarID': 3600, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.60",,,,
BASKET,KFUM Umea - LF Basket,2023-03-24 19:04:00,,"KFUM Umea - LF Basket KFUM Umea  1.53
14.00
KFUM Umea - LF Basket {'ID': 9071, 'name': 'LF Basket', 'betradarID': 3600, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.60",,,,
BASKET,Stjarnan - Thor Porlakshofn,2023-03-24 19:15:00,,"Stjarnan - Thor Porlakshofn Stjarnan  2.14
13.00
Stjarnan - Thor Porlakshofn {'ID': 45393, 'name': 'Thor Porlakshofn', 'betradarID': 289459, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.78",,,,
BASKET,Stjarnan - Thor Porlakshofn,2023-03-24 19:15:00,,"Stjarnan - Thor Porlakshofn Stjarnan  2.14
13.00
Stjarnan - Thor Porlakshofn {'ID': 45393, 'name': 'Thor Porlakshofn', 'betradarID': 289459, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.78",,,,
BASKET,Sokol Prazsky - BC Vysocina,2023-03-24 19:30:00,,,,,,
BASKET,Vaerlose BBK - BK Amager,2023-03-24 19:30:00,,"Vaerlose BBK - BK Amager Vaerlose BBK  1.27
18.00
Vaerlose BBK - BK Amager {'ID': 170881, 'name': 'BK Amager', 'betradarID': 45083, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.20",,,,
BASKET,Vaerlose BBK - BK Amager,2023-03-24 19:30:00,,"Vaerlose BBK - BK Amager Vaerlose BBK  1.27
18.00
Vaerlose BBK - BK Amager {'ID': 170881, 'name': 'BK Amager', 'betradarID': 45083, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.20",,,,
BASKET,Qanto Turi Svitavy - Baketball Polabi,2023-03-24 19:30:00,,"Qanto Turi Svitavy - Baketball Polabi Qanto Turi Svitavy  1.00
35.00
Qanto Turi Svitavy - Baketball Polabi {'ID': 170968, 'name': 'Baketball Polabi', 'betradarID': 607640, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 18.00",,,,
BASKET,Qanto Turi Svitavy - Baketball Polabi,2023-03-24 19:30:00,,"Qanto Turi Svitavy - Baketball Polabi Qanto Turi Svitavy  1.00
35.00
Qanto Turi Svitavy - Baketball Polabi {'ID': 170968, 'name': 'Baketball Polabi', 'betradarID': 607640, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 18.00",,,,
BASKET,Villanova Wildcats - Miami Florida Hurricanes,2023-03-24 19:30:00,,,,,,
BASKET,Anjou BC Angers - BC Gries-Souffel,2023-03-24 20:00:00,,"Anjou BC Angers - BC Gries-Souffel Anjou BC Angers  2.06
12.00
Anjou BC Angers - BC Gries-Souffel {'ID': 262895, 'name': 'BC Gries-Souffel', 'betradarID': 821744, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.84",,,,
BASKET,Anjou BC Angers - BC Gries-Souffel,2023-03-24 20:00:00,,"Anjou BC Angers - BC Gries-Souffel Anjou BC Angers  2.06
12.00
Anjou BC Angers - BC Gries-Souffel {'ID': 262895, 'name': 'BC Gries-Souffel', 'betradarID': 821744, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.84",,,,
BASKET,AS Denain - Antibes Sharks,2023-03-24 20:00:00,,"AS Denain - Antibes Sharks AS Denain  1.80
12.00
AS Denain - Antibes Sharks {'ID': 836, 'name': 'Antibes Sharks', 'betradarID': 81927, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.12",,,,
BASKET,AS Denain - Antibes Sharks,2023-03-24 20:00:00,,"AS Denain - Antibes Sharks AS Denain  1.80
12.00
AS Denain - Antibes Sharks {'ID': 836, 'name': 'Antibes Sharks', 'betradarID': 81927, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.12",,,,
BASKET,ALM Evreux Basket - Lille Metropole Basket,2023-03-24 20:00:00,,"ALM Evreux Basket - Lille Metropole Basket ALM Evreux Basket  1.97
12.00
ALM Evreux Basket - Lille Metropole Basket {'ID': 841, 'name': 'Lille Metropole Basket', 'betradarID': 81921, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.92",,,,
BASKET,ALM Evreux Basket - Lille Metropole Basket,2023-03-24 20:00:00,,"ALM Evreux Basket - Lille Metropole Basket ALM Evreux Basket  1.97
12.00
ALM Evreux Basket - Lille Metropole Basket {'ID': 841, 'name': 'Lille Metropole Basket', 'betradarID': 81921, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.92",,,,
BASKET,La Rochelle Rupella 17 - Orleans Loiret Basket,2023-03-24 20:00:00,,"La Rochelle Rupella 17 - Orleans Loiret Basket La Rochelle Rupella 17  1.57
13.00
La Rochelle Rupella 17 - Orleans Loiret Basket {'ID': 822, 'name': 'Orleans Loiret Basket', 'betradarID': 6395, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.50",,,,
BASKET,La Rochelle Rupella 17 - Orleans Loiret Basket,2023-03-24 20:00:00,,"La Rochelle Rupella 17 - Orleans Loiret Basket La Rochelle Rupella 17  1.57
13.00
La Rochelle Rupella 17 - Orleans Loiret Basket {'ID': 822, 'name': 'Orleans Loiret Basket', 'betradarID': 6395, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.50",,,,
BASKET,Hermine De Nantes Atlantique - AIX Maurienne,2023-03-24 20:00:00,,"Hermine De Nantes Atlantique - AIX Maurienne Hermine De Nantes Atlantique  1.25
17.00
Hermine De Nantes Atlantique - AIX Maurienne {'ID': 832, 'name': 'AIX Maurienne', 'betradarID': 81907, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.00",,,,
BASKET,Hermine De Nantes Atlantique - AIX Maurienne,2023-03-24 20:00:00,,"Hermine De Nantes Atlantique - AIX Maurienne Hermine De Nantes Atlantique  1.25
17.00
Hermine De Nantes Atlantique - AIX Maurienne {'ID': 832, 'name': 'AIX Maurienne', 'betradarID': 81907, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.00",,,,
BASKET,Basket Lattes Montpellier (V) - Landerneau Bretagne Basket (V),2023-03-24 20:00:00,,"Basket Lattes Montpellier (V) - Landerneau Bretagne Basket (V) Basket Lattes Montpellier (V)  1.02
27.00
Basket Lattes Montpellier (V) - Landerneau Bretagne Basket (V) {'ID': 182318, 'name': 'Landerneau Bretagne Basket (V)', 'betradarID': 288749, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 11.00",,,,
BASKET,Basket Lattes Montpellier (V) - Landerneau Bretagne Basket (V),2023-03-24 20:00:00,,"Basket Lattes Montpellier (V) - Landerneau Bretagne Basket (V) Basket Lattes Montpellier (V)  1.02
27.00
Basket Lattes Montpellier (V) - Landerneau Bretagne Basket (V) {'ID': 182318, 'name': 'Landerneau Bretagne Basket (V)', 'betradarID': 288749, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 11.00",,,,
BASKET,Partizan Beograd - Olympiakos Piraeus BC,2023-03-24 20:00:00,,"Partizan Beograd - Olympiakos Piraeus BC Partizan Beograd  1.85
13.00
Partizan Beograd - Olympiakos Piraeus BC {'ID': 891, 'name': 'Olympiakos Piraeus BC', 'betradarID': 3501, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.16",,,,
BASKET,Partizan Beograd - Olympiakos Piraeus BC,2023-03-24 20:00:00,,"Partizan Beograd - Olympiakos Piraeus BC Partizan Beograd  1.85
13.00
Partizan Beograd - Olympiakos Piraeus BC {'ID': 891, 'name': 'Olympiakos Piraeus BC', 'betradarID': 3501, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.16",,,,
BASKET,Le Portel - Paris Levallois,2023-03-24 20:00:00,,"Le Portel - Paris Levallois Le Portel  2.30
13.00
Le Portel - Paris Levallois {'ID': 814, 'name': 'Paris Levallois', 'betradarID': 5629, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.74",,,,
BASKET,Le Portel - Paris Levallois,2023-03-24 20:00:00,,"Le Portel - Paris Levallois Le Portel  2.30
13.00
Le Portel - Paris Levallois {'ID': 814, 'name': 'Paris Levallois', 'betradarID': 5629, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.74",,,,
BASKET,Chorale Roanne - Le Mans Sarthe Basket,2023-03-24 20:00:00,,"Chorale Roanne - Le Mans Sarthe Basket Chorale Roanne  2.10
13.00
Chorale Roanne - Le Mans Sarthe Basket {'ID': 813, 'name': 'Le Mans Sarthe Basket', 'betradarID': 3537, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.91",,,,
BASKET,Chorale Roanne - Le Mans Sarthe Basket,2023-03-24 20:00:00,,"Chorale Roanne - Le Mans Sarthe Basket Chorale Roanne  2.10
13.00
Chorale Roanne - Le Mans Sarthe Basket {'ID': 813, 'name': 'Le Mans Sarthe Basket', 'betradarID': 3537, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.91",,,,
